dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-01-18 16:00:00,15.19,14.25,1024,57,6.74,0.45,0,10000,2.06,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-18,16
2022-01-18 17:00:00,14.54,13.56,1028,58,6.38,0.0,0,10000,2.57,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-18,17
2022-01-18 18:00:00,13.39,12.43,1024,63,6.5,0.0,0,10000,1.54,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-18,18
2022-01-18 19:00:00,11.99,11.02,1025,68,6.27,0.0,0,10000,2.06,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-18,19
2022-01-18 20:00:00,11.16,10.13,1025,69,5.69,0.0,0,10000,1.54,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-18,20
2022-01-18 21:00:00,10.66,9.58,1025,69,5.21,0.0,0,10000,2.57,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-18,21
2022-01-18 22:00:00,10.24,9.12,1025,69,4.81,0.0,0,10000,3.09,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-18,22
2022-01-18 23:00:00,9.74,8.84,1026,69,4.33,0.0,0,10000,2.06,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-18,23
2022-01-19 00:00:00,9.46,8.99,1026,69,4.07,0.0,0,10000,1.54,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,0
2022-01-19 01:00:00,8.77,7.71,1026,71,3.81,0.0,0,10000,2.06,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,1
2022-01-19 02:00:00,8.54,7.94,1025,72,3.79,0.0,0,10000,1.54,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,2
2022-01-19 03:00:00,7.74,7.03,1025,74,3.4,0.0,0,10000,1.54,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,3
2022-01-19 04:00:00,7.51,6.24,1025,76,3.56,0.0,0,10000,2.06,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,4
2022-01-19 05:00:00,6.96,6.13,1025,78,3.39,0.0,0,10000,1.54,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,5
2022-01-19 06:00:00,6.47,6.47,1025,79,3.1,0.0,0,10000,1.03,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,6
2022-01-19 07:00:00,5.83,5.83,1026,81,2.83,0.0,0,10000,0.51,36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,7
2022-01-19 08:00:00,6.44,5.54,1026,77,2.71,0.0,0,10000,1.54,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,8
2022-01-19 09:00:00,6.86,6.86,1026,74,2.55,0.35,0,10000,1.03,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,9
2022-01-19 10:00:00,8.9,8.9,1027,70,3.73,0.89,0,10000,1.03,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,10
2022-01-19 11:00:00,10.64,9.46,1027,65,4.34,1.59,0,10000,1.54,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,11
2022-01-19 12:00:00,12.64,11.5,1026,59,4.85,2.07,0,10000,2.06,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,12
2022-01-19 13:00:00,14.47,13.33,1025,52,4.74,2.19,0,10000,1.54,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,13
2022-01-19 14:00:00,14.87,13.77,1029,52,5.11,1.79,0,10000,1.54,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,14
2022-01-19 15:00:00,14.78,13.7,1028,53,5.31,1.11,0,10000,2.57,80,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,15
2022-01-19 16:00:00,14.98,13.92,1028,53,5.49,0.47,0,10000,1.54,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,16
2022-01-19 17:00:00,13.99,12.96,1028,58,5.87,0.0,0,10000,1.54,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-01-19,17
2022-01-19 18:00:00,12.6,11.48,1024,60,5.05,0.0,0,10000,1.03,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",7.2,2022-01-19,18
2022-01-19 19:00:00,10.97,9.79,1023,64,4.43,0.0,0,10000,1.54,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,19
2022-01-19 20:00:00,10.12,8.94,1025,67,4.28,0.0,0,10000,2.57,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,20
2022-01-19 21:00:00,9.41,7.75,1023,69,4.02,0.0,0,10000,3.09,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-19,21
2022-01-19 22:00:00,8.91,7.48,1023,70,3.74,0.0,0,10000,2.57,310,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,2022-01-19,22
2022-01-19 23:00:00,8.34,8.34,1023,69,2.99,0.0,0,10000,1.03,0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,2022-01-19,23
