dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-12-05 02:00:00,12.8,12.3,1008,83,9.99,0.0,75,10000,4.92,112,8.49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-05,2
2022-12-05 03:00:00,12.35,11.86,1008,85,9.9,0.0,75,10000,4.47,180,5.36,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-05,3
2022-12-05 04:00:00,12.22,11.72,1007,85,9.78,0.0,75,10000,4.47,135,5.36,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-05,4
2022-12-05 05:00:00,12.22,11.72,1007,85,9.78,0.0,75,10000,3.13,135,4.92,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-05,5
2022-12-05 06:00:00,12.35,11.86,1007,85,9.9,0.0,75,10000,5.81,135,6.71,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-05,6
2022-12-05 07:00:00,12.82,12.38,1007,85,10.36,0.0,75,10000,4.63,20,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-05,7
2022-12-05 08:00:00,12.82,12.38,1006,85,10.36,0.0,75,10000,3.6,60,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-05,8
2022-12-05 09:00:00,13.26,12.91,1007,87,11.14,0.17,100,10000,4.47,135,4.92,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-12-05,9
2022-12-05 10:00:00,13.6,13.21,1007,84,10.95,0.42,75,10000,4.12,20,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-05,10
2022-12-05 11:00:00,14.37,14.08,1007,85,11.88,0.76,100,10000,4.92,135,8.05,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-12-05,11
2022-12-05 12:00:00,14.43,14.12,1007,84,11.76,1.01,75,10000,4.12,130,,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",2022-12-05,12
2022-12-05 13:00:00,15.8,15.52,1006,80,12.36,1.42,75,10000,4.02,135,4.92,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-05,13
2022-12-05 14:00:00,15.8,15.5,1006,79,12.17,1.14,75,10000,3.09,130,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-05,14
2022-12-05 15:00:00,16.43,16.14,1007,77,12.39,0.68,40,10000,2.68,180,3.13,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-12-05,15
2022-12-05 16:00:00,16.18,16.1,1006,86,13.84,0.3,40,10000,2.57,110,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-12-05,16
2022-12-05 17:00:00,15.19,14.91,1008,82,12.14,0.0,40,10000,2.57,70,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-12-05,17
2022-12-05 18:00:00,14.25,13.98,1009,86,11.94,0.0,40,10000,3.13,135,3.13,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-12-05,18
2022-12-05 19:00:00,14.3,14.03,1010,86,11.99,0.0,75,10000,2.57,10,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-05,19
2022-12-05 20:00:00,13.87,13.53,1010,85,11.39,0.0,75,10000,2.57,330,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-05,20
2022-12-05 21:00:00,13.54,13.14,1011,84,10.89,0.0,20,10000,2.06,320,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-12-05,21
2022-12-05 22:00:00,12.95,12.7,1011,92,11.68,0.0,20,10000,2.06,320,,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",2022-12-05,22
2022-12-05 23:00:00,12.63,12.12,1013,83,9.82,0.0,20,10000,3.09,310,,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",2022-12-05,23
