dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2022-11-08 10:00:00,19.1,19.34,1017,87,16.89,0.66,75,10000,6.17,220,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-11-08,10
2022-11-08 11:00:00,18.71,18.86,1015,85,16.14,1.14,75,8000,8.05,270,13.86,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-11-08,11
2022-11-08 12:00:00,18.49,18.77,1016,91,16.99,1.48,75,10000,7.2,210,,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",{'1h': 0.86},2022-11-08,12
2022-11-08 13:00:00,17.42,17.54,1014,89,15.59,2.52,75,8000,10.28,315,14.31,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'1h': 0.42},2022-11-08,13
2022-11-08 14:00:00,17.94,18.24,1015,94,16.96,2.06,75,1200,7.2,180,,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",{'1h': 0.27},2022-11-08,14
2022-11-08 15:00:00,18.67,18.81,1013,85,16.1,1.3,75,10000,16.54,315,21.46,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-11-08,15
2022-11-08 16:00:00,19.44,19.55,1014,81,16.1,0.63,20,10000,4.63,260,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-11-08,16
2022-11-08 17:00:00,18.18,18.17,1014,81,14.87,0.16,20,10000,4.12,250,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-11-08,17
2022-11-08 18:00:00,17.54,17.49,1014,82,14.43,0.0,20,10000,4.47,225,6.71,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-08,18
2022-11-08 19:00:00,16.59,16.55,1015,86,14.24,0.0,20,10000,3.13,315,4.47,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-08,19
2022-11-08 20:00:00,16.53,16.54,1015,88,14.54,0.0,20,10000,2.24,270,3.13,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-08,20
2022-11-08 21:00:00,16.59,16.65,1016,90,14.94,0.0,40,10000,4.47,270,4.47,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-11-08,21
2022-11-08 22:00:00,16.15,16.07,1016,86,13.81,0.0,40,7000,3.13,270,4.92,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.27},2022-11-08,22
2022-11-08 23:00:00,15.92,15.84,1017,87,13.76,0.0,40,10000,4.47,270,4.92,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-11-08,23
2022-11-09 00:00:00,15.92,15.81,1017,86,13.58,0.0,75,10000,2.68,270,3.13,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-11-09,0
2022-11-09 01:00:00,15.92,15.84,1016,87,13.76,0.0,75,10000,3.13,360,3.13,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-11-09,1
2022-11-09 02:00:00,15.61,15.52,1016,88,13.63,0.0,20,10000,1.54,210,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-09,2
2022-11-09 03:00:00,15.61,15.47,1017,86,13.28,0.0,20,10000,1.54,140,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.18},2022-11-09,3
2022-11-09 04:00:00,15.33,15.24,1017,89,13.53,0.0,20,9000,2.06,260,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-09,4
2022-11-09 05:00:00,15.23,15.16,1017,90,13.6,0.0,75,600,2.24,270,2.68,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,2022-11-09,5
2022-11-09 06:00:00,14.8,14.63,1017,88,12.83,0.0,75,8000,1.54,270,,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,2022-11-09,6
2022-11-09 07:00:00,14.46,14.29,1018,89,12.67,0.0,40,10000,3.09,330,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-11-09,7
2022-11-09 08:00:00,14.99,14.89,1019,90,13.36,0.0,20,10000,2.06,300,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-11-09,8
2022-11-09 09:00:00,16.58,16.7,1021,92,15.28,0.48,20,10000,1.54,290,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-11-09,9
2022-11-09 10:00:00,18.35,18.25,1020,77,14.25,1.25,20,10000,1.54,20,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-11-09,10
2022-11-09 11:00:00,18.78,18.65,1020,74,14.05,2.15,40,10000,2.68,270,3.13,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-11-09,11
2022-11-09 12:00:00,19.19,19.04,1021,72,14.03,2.81,75,10000,2.06,250,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-11-09,12
2022-11-09 13:00:00,19.75,19.61,1020,70,14.13,2.95,40,10000,3.09,220,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-11-09,13
2022-11-09 14:00:00,20.11,20.0,1021,70,14.47,2.4,40,10000,2.57,280,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-11-09,14
2022-11-09 15:00:00,19.39,19.26,1021,72,14.22,1.51,75,10000,3.6,310,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-11-09,15
2022-11-09 16:00:00,19.27,19.18,1021,74,14.53,0.66,40,10000,3.6,320,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-11-09,16
2022-11-09 17:00:00,18.94,18.85,1022,75,14.41,0.16,20,10000,2.57,300,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-11-09,17
2022-11-09 18:00:00,17.14,17.02,1021,81,13.86,0.0,20,10000,2.68,326,3.58,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-09,18
2022-11-09 19:00:00,16.35,16.23,1021,84,13.64,0.0,20,10000,4.02,360,4.92,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-09,19
2022-11-09 20:00:00,16.13,16.02,1022,85,13.61,0.0,20,10000,2.57,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-09,20
2022-11-09 21:00:00,15.13,15.0,1022,88,13.16,0.0,0,10000,2.06,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-09,21
2022-11-09 22:00:00,15.14,15.01,1022,88,13.17,0.0,0,10000,2.57,330,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-09,22
2022-11-09 23:00:00,14.79,14.6,1023,87,12.65,0.0,0,10000,2.06,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-09,23
