dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-05-24 10:00:00,18.73,17.96,1014,50,8.11,4.98,20,10000,9.77,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-05-24,10
2022-05-24 11:00:00,19.52,18.75,1014,47,7.92,6.74,40,10000,8.75,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-05-24,11
2022-05-24 12:00:00,18.79,18.03,1014,50,8.16,7.87,75,10000,10.29,340,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-24,12
2022-05-24 13:00:00,19.31,18.55,1014,48,8.04,7.97,40,10000,9.77,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-05-24,13
2022-05-24 14:00:00,19.78,19.04,1014,47,8.16,7.1,40,10000,11.32,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-05-24,14
2022-05-24 15:00:00,19.31,18.58,1014,49,8.34,5.46,40,10000,10.8,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-05-24,15
2022-05-24 16:00:00,19.06,18.38,1014,52,8.99,3.47,40,10000,9.77,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-05-24,16
2022-05-24 17:00:00,19.02,18.28,1014,50,8.37,1.82,20,10000,9.26,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-05-24,17
2022-05-24 18:00:00,18.1,17.38,1013,54,8.66,0.7,20,10000,9.77,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-05-24,18
2022-05-24 19:00:00,17.15,16.44,1013,58,8.83,0.17,20,10000,10.29,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",15.43,2022-05-24,19
2022-05-24 20:00:00,15.93,15.28,1014,65,9.37,0.0,20,10000,9.26,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-05-24,20
2022-05-24 21:00:00,15.33,14.75,1015,70,9.9,0.0,40,10000,8.75,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-05-24,21
2022-05-24 22:00:00,15.16,14.59,1015,71,9.94,0.0,20,10000,6.69,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-05-24,22
2022-05-24 23:00:00,15.1,14.55,1015,72,10.1,0.0,20,10000,5.66,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-05-24,23
2022-05-25 00:00:00,14.46,13.87,1015,73,9.69,0.0,20,10000,7.2,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-05-25,0
2022-05-25 01:00:00,14.43,13.86,1015,74,9.86,0.0,20,10000,5.66,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-05-25,1
2022-05-25 02:00:00,14.41,13.84,1015,74,9.84,0.0,20,10000,5.66,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-05-25,2
2022-05-25 03:00:00,14.4,13.83,1014,74,9.83,0.0,20,10000,6.17,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-05-25,3
2022-05-25 04:00:00,14.39,13.84,1012,75,10.02,0.0,100,10000,4.47,1,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",9.39,2022-05-25,4
2022-05-25 05:00:00,14.14,13.62,1012,77,10.17,0.0,100,10000,4.47,1,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",9.39,2022-05-25,5
2022-05-25 06:00:00,14.34,13.84,1013,77,10.37,0.11,100,10000,3.58,354,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",6.71,2022-05-25,6
2022-05-25 07:00:00,15.15,14.63,1016,73,10.35,0.53,20,10000,7.72,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-05-25,7
2022-05-25 08:00:00,16.23,15.63,1017,66,9.88,1.48,20,10000,7.72,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-05-25,8
2022-05-25 09:00:00,17.8,17.1,1017,56,8.92,3.01,20,10000,7.72,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-05-25,9
2022-05-25 10:00:00,19.38,18.63,1018,48,8.1,5.3,0,10000,6.69,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-05-25,10
2022-05-25 11:00:00,21.05,20.33,1018,43,8.0,7.18,0,10000,6.17,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",12.35,2022-05-25,11
2022-05-25 12:00:00,22.34,21.67,1017,40,8.1,8.37,0,10000,5.66,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-05-25,12
2022-05-25 13:00:00,23.92,23.28,1017,35,7.54,9.15,0,10000,6.69,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-05-25,13
2022-05-25 14:00:00,24.09,23.49,1017,36,8.1,8.15,0,10000,9.26,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-05-25,14
2022-05-25 15:00:00,24.7,24.24,1016,39,9.83,6.28,0,10000,8.75,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-05-25,15
2022-05-25 16:00:00,23.5,23.03,1016,43,10.21,4.06,0,10000,10.29,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-05-25,16
2022-05-25 17:00:00,22.4,21.9,1016,46,10.22,2.14,0,10000,10.29,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-05-25,17
2022-05-25 18:00:00,21.68,21.16,1016,48,10.2,0.83,0,10000,10.8,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-05-25,18
2022-05-25 19:00:00,20.66,20.03,1016,48,9.27,0.21,0,10000,8.75,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-05-25,19
2022-05-25 20:00:00,18.83,18.23,1017,56,9.88,0.0,0,10000,8.75,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-05-25,20
2022-05-25 21:00:00,18.6,18.0,1018,57,9.92,0.0,0,10000,8.75,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-05-25,21
2022-05-25 22:00:00,18.21,17.65,1018,60,10.33,0.0,0,10000,7.72,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-05-25,22
2022-05-25 23:00:00,18.23,17.65,1015,59,10.09,0.0,0,10000,4.63,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-05-25,23
