dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-11-04 00:00:00,17.7,17.98,1022,94,16.72,0.0,75,10000,4.12,30,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-11-04,0
2022-11-04 01:00:00,17.2,17.46,1022,95,16.39,0.0,75,10000,4.12,20,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-11-04,1
2022-11-04 02:00:00,16.32,16.28,1021,87,14.15,0.0,75,10000,4.12,340,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-11-04,2
2022-11-04 03:00:00,14.89,14.55,1021,81,11.66,0.0,40,10000,6.71,135,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",8.49,2022-11-04,3
2022-11-04 04:00:00,13.93,13.47,1021,80,10.54,0.0,20,10000,3.13,135,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",5.81,2022-11-04,4
2022-11-04 05:00:00,13.4,12.99,1023,84,10.75,0.0,0,10000,5.14,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-04,5
2022-11-04 06:00:00,13.07,12.44,1021,77,9.14,0.0,0,10000,5.14,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-04,6
2022-11-04 07:00:00,12.41,11.82,1023,81,9.24,0.0,0,10000,3.09,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-04,7
2022-11-04 08:00:00,12.9,12.26,1024,77,8.97,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-04,8
2022-11-04 09:00:00,14.26,13.57,1025,70,8.87,0.49,0,10000,5.14,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-04,9
2022-11-04 10:00:00,15.48,14.7,1025,62,8.24,1.23,0,10000,5.14,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-04,10
2022-11-04 11:00:00,16.3,15.42,1023,55,7.25,2.07,0,10000,8.05,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",11.62,2022-11-04,11
2022-11-04 12:00:00,17.89,17.12,1023,53,8.19,2.7,0,10000,7.15,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8.05,2022-11-04,12
2022-11-04 13:00:00,18.82,18.06,1022,50,8.19,3.09,0,10000,5.66,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-04,13
2022-11-04 14:00:00,19.88,19.15,1022,47,8.25,2.55,0,10000,5.36,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",5.36,2022-11-04,14
2022-11-04 15:00:00,19.12,18.47,1023,53,9.33,1.61,0,10000,5.66,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-04,15
2022-11-04 16:00:00,19.04,18.36,1023,52,8.97,0.67,0,10000,5.14,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-04,16
2022-11-04 17:00:00,17.81,17.21,1023,60,9.95,0.17,0,10000,4.63,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-04,17
2022-11-04 18:00:00,15.38,14.75,1022,68,9.51,0.0,0,10000,5.66,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-04,18
2022-11-04 19:00:00,14.39,13.66,1022,68,8.57,0.0,0,10000,4.12,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-04,19
2022-11-04 20:00:00,13.49,12.75,1022,71,8.34,0.0,0,10000,5.14,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-04,20
2022-11-04 21:00:00,13.27,12.53,1022,72,8.34,0.0,0,10000,4.63,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-04,21
2022-11-04 22:00:00,12.69,11.95,1022,74,8.18,0.0,0,10000,4.12,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-04,22
