dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2023-01-02 00:00:00,11.28,10.84,1023,91,9.87,0.0,20,10000,2.57,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-02,0
2023-01-02 01:00:00,10.86,9.91,1021,73,6.22,0.0,20,10000,2.06,310,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-02,1
2023-01-02 02:00:00,10.45,9.46,1022,73,5.82,0.0,20,10000,1.34,291,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2.24,2023-01-02,2
2023-01-02 03:00:00,10.23,9.27,1023,75,6.0,0.0,40,10000,2.06,310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2023-01-02,3
2023-01-02 04:00:00,10.76,9.77,1023,72,5.92,0.0,20,10000,2.57,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-02,4
2023-01-02 05:00:00,10.06,9.03,1023,73,5.45,0.0,20,10000,2.57,280,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-02,5
2023-01-02 06:00:00,9.58,8.65,1024,72,4.79,0.0,20,10000,2.06,80,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,2023-01-02,6
2023-01-02 07:00:00,10.11,8.9,1024,66,4.05,0.0,20,10000,2.57,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-02,7
2023-01-02 08:00:00,10.16,9.58,1027,90,8.6,0.0,20,10000,2.57,10,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-02,8
2023-01-02 09:00:00,9.62,8.33,1025,74,5.22,0.21,20,10000,2.57,10,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-02,9
2023-01-02 10:00:00,11.11,10.13,1026,71,6.06,0.59,20,10000,2.57,10,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-02,10
2023-01-02 11:00:00,12.67,11.92,1026,74,8.16,1.04,20,10000,3.09,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-02,11
2023-01-02 12:00:00,14.47,13.67,1026,65,7.98,1.39,20,10000,4.02,135,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",5.81,2023-01-02,12
2023-01-02 13:00:00,14.49,13.72,1026,66,8.22,1.67,20,10000,4.47,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",5.36,2023-01-02,13
2023-01-02 14:00:00,14.46,13.76,1028,69,8.85,1.33,40,10000,3.09,60,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-02,14
2023-01-02 15:00:00,14.88,14.12,1026,65,8.37,0.81,20,10000,3.6,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-02,15
2023-01-02 16:00:00,14.93,14.1,1026,62,7.72,0.34,40,10000,5.14,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-02,16
