dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2022-09-21 00:00:00,22.78,22.94,1018,70,17.03,0.0,20,10000,3.13,284,4.47,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-09-21,0
2022-09-21 01:00:00,22.62,22.87,1019,74,17.75,0.0,20,10000,4.02,360,4.92,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",{'1h': 0.65},2022-09-21,1
2022-09-21 02:00:00,21.15,21.54,1019,85,18.53,0.0,20,10000,5.66,190,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.56},2022-09-21,2
2022-09-21 03:00:00,20.74,21.12,1017,86,18.31,0.0,20,10000,6.17,250,,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",{'1h': 0.49},2022-09-21,3
2022-09-21 04:00:00,20.51,20.94,1018,89,18.63,0.0,40,7000,5.36,360,5.36,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 202, 'main': 'Thunderstorm', 'description': 'thunderstorm with heavy rain', 'icon': '11n'}]",{'1h': 1.78},2022-09-21,4
2022-09-21 05:00:00,20.15,20.57,1018,90,18.46,0.0,40,8000,3.09,330,,"[{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.33},2022-09-21,5
2022-09-21 06:00:00,20.01,20.31,1019,86,17.6,0.0,20,10000,2.68,315,6.71,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.42},2022-09-21,6
2022-09-21 07:00:00,20.13,20.47,1017,87,17.9,0.0,20,10000,2.68,360,4.02,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,7
2022-09-21 08:00:00,21.48,21.88,1018,84,18.66,0.54,20,10000,2.57,130,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,8
2022-09-21 09:00:00,22.27,22.72,1018,83,19.24,1.6,20,10000,4.47,180,7.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,9
2022-09-21 10:00:00,23.9,24.3,1019,75,19.2,3.12,20,10000,4.47,270,7.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,10
2022-09-21 11:00:00,25.9,26.27,1019,66,19.06,4.69,20,10000,3.6,190,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,11
2022-09-21 12:00:00,26.24,26.24,1019,64,18.89,5.75,20,10000,7.15,270,8.05,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,12
2022-09-21 13:00:00,26.09,26.09,1018,58,17.19,5.73,20,10000,5.81,225,9.83,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,13
2022-09-21 14:00:00,26.18,26.18,1018,57,17.0,4.91,20,10000,9.83,225,11.62,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,14
2022-09-21 15:00:00,27.12,28.01,1017,57,17.87,3.46,20,10000,5.66,260,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,15
2022-09-21 16:00:00,26.94,27.87,1017,58,17.98,1.97,20,10000,10.28,180,10.28,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,16
2022-09-21 17:00:00,26.54,26.54,1018,63,18.92,0.76,20,10000,4.92,225,7.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-09-21,17
2022-09-21 18:00:00,24.61,24.88,1018,67,18.08,0.16,0,10000,4.92,315,5.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-09-21,18
2022-09-21 19:00:00,22.34,22.56,1019,74,17.48,0.0,0,10000,4.92,135,7.15,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-09-21,19
2022-09-21 20:00:00,21.29,21.56,1019,80,17.7,0.0,0,10000,6.17,310,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-09-21,20
