dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-08-28 18:00:00,22.27,22.17,1011,62,14.65,0.38,0,10000,5.66,250,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-28,18
2022-08-28 19:00:00,22.03,21.96,1011,64,14.91,0.0,0,10000,4.12,260,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-28,19
2022-08-28 20:00:00,21.04,20.98,1012,68,14.91,0.0,0,10000,5.66,230,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-28,20
2022-08-28 21:00:00,20.18,20.16,1013,73,15.19,0.0,75,10000,4.63,230,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-28,21
2022-08-28 22:00:00,20.14,20.06,1013,71,14.72,0.0,20,10000,3.6,240,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-28,22
2022-08-28 23:00:00,19.34,19.26,1013,74,14.59,0.0,20,10000,3.09,250,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-28,23
2022-08-29 00:00:00,19.16,19.17,1013,78,15.24,0.0,20,10000,2.06,240,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-29,0
2022-08-29 01:00:00,18.48,18.52,1013,82,15.35,0.0,20,10000,2.06,230,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-29,1
2022-08-29 02:00:00,18.37,18.43,1013,83,15.43,0.0,20,10000,1.54,200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-29,2
2022-08-29 03:00:00,18.35,18.46,1013,85,15.79,0.0,20,10000,2.06,240,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-29,3
2022-08-29 04:00:00,17.55,17.61,1013,86,15.18,0.0,20,10000,1.54,200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-29,4
2022-08-29 05:00:00,17.98,18.03,1014,84,15.24,0.0,40,10000,2.06,220,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-08-29,5
2022-08-29 06:00:00,17.65,17.77,1014,88,15.64,0.0,20,10000,2.57,110,,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",2022-08-29,6
2022-08-29 07:00:00,18.09,18.28,1015,89,16.25,0.15,20,10000,2.57,260,,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2022-08-29,7
2022-08-29 08:00:00,18.75,18.98,1015,88,16.72,0.63,75,10000,3.09,110,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-29,8
2022-08-29 09:00:00,20.72,20.91,1016,79,16.95,1.56,40,10000,2.57,170,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-29,9
2022-08-29 10:00:00,23.0,23.08,1016,66,16.31,3.89,40,10000,3.6,180,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-29,10
2022-08-29 11:00:00,23.64,23.68,1017,62,15.94,5.57,40,10000,4.12,220,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-29,11
2022-08-29 12:00:00,23.8,23.8,1016,60,15.58,6.67,40,10000,4.63,200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-29,12
2022-08-29 13:00:00,24.2,24.29,1016,62,16.46,7.1,40,10000,5.14,240,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-29,13
2022-08-29 14:00:00,25.07,25.12,1016,57,15.96,6.2,20,10000,5.14,210,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-29,14
2022-08-29 15:00:00,25.02,25.12,1016,59,16.46,4.55,20,10000,5.66,210,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-29,15
2022-08-29 16:00:00,24.58,24.66,1016,60,16.31,3.0,20,10000,5.66,260,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-29,16
2022-08-29 17:00:00,23.86,23.92,1016,62,16.14,1.34,20,10000,6.17,210,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-29,17
2022-08-29 18:00:00,23.32,23.27,1016,60,15.12,0.39,0,10000,5.66,260,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-29,18
2022-08-29 19:00:00,22.18,22.1,1016,63,14.81,0.0,0,10000,4.12,300,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-29,19
2022-08-29 20:00:00,20.72,20.78,1016,74,15.92,0.0,0,10000,3.6,300,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-29,20
2022-08-29 21:00:00,20.49,20.61,1017,77,16.32,0.0,20,10000,4.47,340,6.71,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-29,21
2022-08-29 22:00:00,20.01,20.16,1017,80,16.46,0.0,20,10000,4.63,310,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-29,22
2022-08-29 23:00:00,19.27,19.39,1017,82,16.12,0.0,20,10000,4.47,339,6.71,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-29,23
