dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour,wind_gust
2022-06-13 10:00:00,26.53,26.53,1015,55,16.76,6.63,0,10000,4.12,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,10,
2022-06-13 11:00:00,27.73,28.15,1015,50,16.37,8.91,0,10000,3.09,280,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,11,
2022-06-13 12:00:00,29.05,29.49,1015,48,16.93,10.34,0,10000,4.63,190,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,12,
2022-06-13 13:00:00,28.26,28.95,1014,52,17.47,9.68,0,10000,6.69,270,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,13,
2022-06-13 14:00:00,29.03,29.58,1014,49,17.24,8.64,0,10000,6.69,260,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,14,
2022-06-13 15:00:00,29.11,30.06,1014,52,18.25,6.7,0,10000,6.17,250,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,15,
2022-06-13 16:00:00,28.07,29.12,1013,56,18.47,4.48,0,10000,6.17,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,16,
2022-06-13 17:00:00,27.8,28.67,1013,55,17.94,2.41,0,10000,5.66,230,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,17,
2022-06-13 18:00:00,26.94,28.01,1013,60,18.52,0.98,0,10000,6.17,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,18,
2022-06-13 19:00:00,24.4,24.62,1013,66,17.64,0.26,0,10000,6.17,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,19,
2022-06-13 20:00:00,22.12,22.27,1014,72,16.84,0.0,0,10000,3.6,200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-13,20,
2022-06-13 21:00:00,20.09,20.22,1014,79,16.34,0.0,20,10000,4.12,200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-06-13,21,
2022-06-13 22:00:00,19.25,19.4,1015,83,16.29,0.0,20,10000,4.12,210,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-06-13,22,
2022-06-13 23:00:00,19.11,19.24,1015,83,16.16,0.0,20,10000,3.6,210,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-06-13,23,
2022-06-14 00:00:00,18.53,18.68,1015,86,16.15,0.0,20,10000,3.09,220,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-06-14,0,
2022-06-14 01:00:00,18.16,18.28,1014,86,15.78,0.0,75,9000,3.6,250,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-14,1,
2022-06-14 02:00:00,18.16,18.28,1014,86,15.78,0.0,75,10000,3.09,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-14,2,
2022-06-14 03:00:00,17.95,18.1,1014,88,15.93,0.0,75,9000,3.09,240,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-14,3,
2022-06-14 04:00:00,17.96,18.08,1014,87,15.77,0.0,75,10000,3.09,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-14,4,
2022-06-14 05:00:00,17.55,17.63,1014,87,15.36,0.0,75,9000,2.57,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-14,5,
2022-06-14 06:00:00,17.51,17.59,1015,87,15.32,0.16,75,10000,3.6,190,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",2022-06-14,6,
2022-06-14 07:00:00,17.64,17.73,1015,87,15.45,0.7,75,10000,2.57,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-06-14,7,
2022-06-14 08:00:00,18.38,18.49,1015,85,15.81,1.89,75,10000,2.24,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-06-14,8,3.58
2022-06-14 09:00:00,19.86,19.94,1015,78,15.91,3.8,75,10000,3.6,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-06-14,9,
2022-06-14 10:00:00,21.34,21.44,1015,73,16.31,6.05,40,10000,3.6,260,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-06-14,10,
2022-06-14 11:00:00,22.41,22.46,1016,67,15.99,8.13,20,10000,3.6,280,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-14,11,
2022-06-14 12:00:00,24.26,24.39,1015,63,16.77,9.43,20,10000,4.12,280,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-14,12,
2022-06-14 13:00:00,26.29,26.29,1015,56,16.82,9.03,0,10000,5.66,260,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-14,13,
2022-06-14 14:00:00,26.86,27.71,1014,57,17.63,8.06,0,10000,5.14,260,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-14,14,
2022-06-14 15:00:00,28.0,28.63,1014,52,17.23,6.25,0,10000,4.63,270,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-14,15,
2022-06-14 16:00:00,28.55,28.99,1014,49,16.8,4.54,0,10000,5.66,250,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-14,16,
2022-06-14 17:00:00,26.88,27.25,1013,49,15.27,2.44,0,10000,5.66,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-14,17,
2022-06-14 18:00:00,27.05,27.46,1013,50,15.74,0.99,0,10000,4.63,230,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-14,18,
2022-06-14 19:00:00,25.18,25.22,1014,56,15.79,0.25,0,10000,6.69,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-14,19,
2022-06-14 20:00:00,23.46,23.45,1014,61,15.51,0.0,0,10000,4.63,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-06-14,20,
2022-06-14 21:00:00,21.89,21.83,1015,65,15.02,0.0,0,10000,3.6,220,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-06-14,21,
2022-06-14 22:00:00,21.02,20.95,1015,68,14.89,0.0,0,10000,2.06,220,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-06-14,22,
2022-06-14 23:00:00,20.08,20.02,1013,72,14.88,0.0,0,10000,1.03,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-06-14,23,
