dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-12-15 00:00:00,13.61,13.12,1001,80,10.23,0.0,20,10000,3.6,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-15,0
2022-12-15 01:00:00,13.61,13.17,1001,82,10.6,0.0,40,10000,3.13,280,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",5.36,2022-12-15,1
2022-12-15 02:00:00,13.13,12.64,1001,82,10.13,0.0,20,10000,2.06,240,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-15,2
2022-12-15 03:00:00,12.61,12.12,1001,84,9.98,0.0,20,10000,2.57,230,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-15,3
2022-12-15 04:00:00,12.84,12.45,1000,87,10.73,0.0,40,8000,4.92,248,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",6.26,2022-12-15,4
2022-12-15 05:00:00,12.29,11.92,1000,90,10.7,0.0,40,8000,3.09,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-15,5
2022-12-15 06:00:00,12.0,11.63,1001,91,10.58,0.0,20,10000,3.09,230,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-15,6
2022-12-15 07:00:00,12.78,12.33,1001,85,10.32,0.0,40,10000,2.68,272,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",4.02,2022-12-15,7
2022-12-15 08:00:00,11.44,11.02,1001,91,10.02,0.0,20,10000,2.06,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-12-15,8
2022-12-15 09:00:00,12.12,11.79,1002,92,10.86,0.24,20,10000,2.57,150,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-12-15,9
2022-12-15 10:00:00,13.98,13.44,1004,77,10.02,0.69,40,10000,4.02,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",4.02,2022-12-15,10
2022-12-15 11:00:00,14.93,14.41,1005,74,10.34,1.25,20,10000,5.66,240,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-12-15,11
2022-12-15 12:00:00,15.95,15.35,1003,67,9.84,1.67,40,10000,7.72,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-12-15,12
2022-12-15 13:00:00,15.02,14.46,1004,72,10.02,1.75,40,10000,7.2,240,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",14.92,2022-12-15,13
2022-12-15 14:00:00,16.2,15.57,1004,65,9.62,1.39,40,10000,7.6,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",16.99,2022-12-15,14
2022-12-15 15:00:00,15.96,15.39,1004,68,10.07,0.84,20,10000,9.83,225,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",12.07,2022-12-15,15
2022-12-15 16:00:00,15.53,15.02,1005,72,10.51,0.34,20,10000,11.62,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",12.96,2022-12-15,16
2022-12-15 17:00:00,14.48,13.97,1005,76,10.31,0.0,20,10000,5.36,180,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",15.2,2022-12-15,17
2022-12-15 18:00:00,13.87,13.38,1005,79,10.29,0.0,20,10000,10.28,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",10.28,2022-12-15,18
2022-12-15 19:00:00,13.79,13.29,1006,79,10.22,0.0,40,10000,8.05,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",13.86,2022-12-15,19
2022-12-15 20:00:00,13.57,13.1,1006,81,10.38,0.0,20,10000,4.92,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",10.28,2022-12-15,20
2022-12-15 21:00:00,13.91,13.52,1006,83,11.07,0.0,40,10000,8.49,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",15.2,2022-12-15,21
2022-12-15 22:00:00,13.82,13.35,1006,80,10.43,0.0,40,10000,9.39,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",15.2,2022-12-15,22
2022-12-15 23:00:00,13.81,13.28,1006,78,10.04,0.0,75,10000,14.31,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",19.67,2022-12-15,23
2022-12-16 00:00:00,13.92,13.46,1005,80,10.53,0.0,75,8000,5.66,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-16,0
2022-12-16 01:00:00,14.17,13.73,1005,80,10.77,0.0,40,10000,10.28,135,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",10.28,2022-12-16,1
