dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2022-01-05 20:00:00,12.06,11.67,1018,90,10.47,0.0,75,10000,1.79,64,6.26,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",{'1h': 0.33},2022-01-05,20
2022-01-05 21:00:00,12.08,11.56,1017,85,9.64,0.0,75,10000,3.58,64,5.36,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-01-05,21
2022-01-05 22:00:00,12.19,11.55,1018,80,8.85,0.0,20,10000,2.68,63,5.81,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-05,22
2022-01-05 23:00:00,11.6,10.85,1019,78,7.9,0.0,20,10000,1.79,80,4.02,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-05,23
2022-01-06 00:00:00,11.1,10.2,1019,74,6.65,0.0,20,10000,0.89,53,4.92,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,0
2022-01-06 01:00:00,10.81,9.83,1019,72,5.97,0.0,20,10000,1.79,51,4.92,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,1
2022-01-06 02:00:00,10.52,9.61,1019,76,6.47,0.0,20,10000,0.89,73,1.79,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,2
2022-01-06 03:00:00,10.26,9.35,1019,77,6.41,0.0,20,10000,1.34,90,2.24,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,3
2022-01-06 04:00:00,10.07,9.2,1019,79,6.6,0.0,40,10000,0.45,125,2.24,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-01-06,4
2022-01-06 05:00:00,9.89,9.7,1019,79,6.42,0.0,20,10000,1.34,129,3.13,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,5
2022-01-06 06:00:00,9.4,9.4,1019,80,6.13,0.0,20,10000,0.89,132,1.79,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,6
2022-01-06 07:00:00,9.18,9.18,1020,81,6.09,0.0,40,10000,0.89,93,3.13,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-01-06,7
2022-01-06 08:00:00,9.6,9.6,1021,82,6.68,0.0,75,10000,0.89,88,1.79,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-01-06,8
2022-01-06 09:00:00,10.16,9.35,1021,81,7.05,0.15,20,10000,0.89,78,1.79,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-01-06,9
2022-01-06 10:00:00,11.47,10.71,1022,78,7.77,0.7,20,10000,1.79,85,2.68,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-01-06,10
2022-01-06 11:00:00,12.61,11.81,1022,72,7.7,1.25,20,10000,1.79,106,4.47,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-01-06,11
2022-01-06 12:00:00,13.5,12.6,1022,65,7.06,1.67,40,10000,2.68,98,5.81,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-01-06,12
2022-01-06 13:00:00,13.52,12.68,1021,67,7.52,1.67,75,10000,3.13,65,6.26,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-01-06,13
2022-01-06 14:00:00,13.97,13.09,1021,64,7.28,1.34,75,10000,4.02,67,7.6,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-01-06,14
2022-01-06 15:00:00,13.84,12.95,1021,64,7.15,0.81,75,10000,3.58,96,8.05,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-01-06,15
2022-01-06 16:00:00,13.65,12.77,1021,65,7.2,0.42,75,10000,2.68,71,6.71,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-01-06,16
2022-01-06 17:00:00,13.04,12.15,1021,67,7.06,0.0,20,10000,3.58,71,6.26,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-01-06,17
2022-01-06 18:00:00,12.26,11.42,1022,72,7.37,0.0,20,10000,1.79,45,6.71,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,18
2022-01-06 19:00:00,11.84,11.04,1022,75,7.56,0.0,20,10000,1.79,61,3.13,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,19
2022-01-06 20:00:00,11.2,10.41,1022,78,7.51,0.0,20,10000,1.79,62,3.58,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,20
2022-01-06 21:00:00,11.01,10.2,1023,78,7.33,0.0,20,10000,0.89,81,3.13,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,21
2022-01-06 22:00:00,10.43,9.64,1023,81,7.31,0.0,20,10000,0.89,114,2.24,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,22
2022-01-06 23:00:00,10.23,9.4,1023,80,6.94,0.0,20,10000,1.34,44,2.24,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-01-06,23
