dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-02-11 00:00:00,13.53,12.51,1026,60,5.92,0.0,100,10000,3.08,79,4.29,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",2022-02-11,0
2022-02-11 01:00:00,13.53,12.53,1026,61,6.16,0.0,100,10000,3.56,69,6.17,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",2022-02-11,1
2022-02-11 02:00:00,13.18,12.22,1025,64,6.53,0.0,97,10000,2.6,56,4.31,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",2022-02-11,2
2022-02-11 03:00:00,13.0,12.0,1025,63,6.13,0.0,96,10000,1.29,38,1.66,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",2022-02-11,3
2022-02-11 04:00:00,12.7,11.67,1025,63,5.85,0.0,96,10000,0.45,62,0.82,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",2022-02-11,4
2022-02-11 05:00:00,12.46,11.46,1026,65,6.07,0.0,82,10000,1.65,330,1.68,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-02-11,5
2022-02-11 06:00:00,12.36,11.4,1026,67,6.41,0.0,85,10000,1.23,359,1.32,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",2022-02-11,6
2022-02-11 07:00:00,11.96,11.33,1023,81,8.81,0.0,0,10000,2.06,20,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-11,7
2022-02-11 08:00:00,11.91,11.3,1023,82,8.94,0.13,0,10000,3.09,310,,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",2022-02-11,8
2022-02-11 09:00:00,13.89,13.37,1023,78,10.12,0.57,0,10000,3.09,20,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-11,9
2022-02-11 10:00:00,15.33,14.75,1027,70,9.9,1.38,0,10000,1.54,50,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-11,10
2022-02-11 11:00:00,17.03,16.43,1024,63,9.94,2.3,0,10000,3.09,220,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-11,11
2022-02-11 12:00:00,18.12,17.5,1024,58,9.74,2.93,20,10000,2.06,300,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-11,12
2022-02-11 13:00:00,18.67,18.08,1026,57,9.99,3.01,20,10000,2.06,90,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-11,13
2022-02-11 14:00:00,19.34,18.71,1025,53,9.53,2.5,20,10000,3.09,130,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-11,14
2022-02-11 15:00:00,19.18,18.56,1024,54,9.66,1.63,20,10000,3.6,210,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-11,15
2022-02-11 16:00:00,18.94,18.33,1024,55,9.71,0.71,0,10000,4.12,240,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-11,16
2022-02-11 17:00:00,17.81,17.24,1022,61,10.2,0.2,0,10000,3.6,240,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-11,17
2022-02-11 18:00:00,16.63,16.05,1022,65,10.03,0.0,0,10000,3.6,240,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-11,18
2022-02-11 19:00:00,15.5,14.88,1022,68,9.63,0.0,0,10000,3.6,260,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-11,19
2022-02-11 20:00:00,14.88,14.2,1022,68,9.03,0.0,0,10000,2.57,250,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-11,20
2022-02-11 21:00:00,14.66,14.04,1022,71,9.46,0.0,0,10000,1.54,240,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-11,21
2022-02-11 22:00:00,14.31,13.73,1022,74,9.74,0.0,0,10000,2.06,0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-11,22
2022-02-11 23:00:00,14.11,13.64,1022,79,10.53,0.0,20,10000,2.57,250,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-02-11,23
2022-02-12 00:00:00,14.17,13.76,1022,81,10.96,0.0,20,10000,1.54,270,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-02-12,0
