dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-04-23 00:00:00,9.1,6.61,996,83,6.37,0.0,20,10000,4.63,280,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-23,0
2022-04-23 01:00:00,9.56,6.63,1001,80,6.28,0.0,40,10000,6.17,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-04-23,1
2022-04-23 02:00:00,9.01,6.3,997,83,6.28,0.0,20,10000,5.14,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-23,2
2022-04-23 03:00:00,9.5,7.11,1002,77,5.67,0.0,40,10000,4.63,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-04-23,3
2022-04-23 04:00:00,9.26,7.04,998,80,5.99,0.0,20,10000,4.12,260,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-23,4
2022-04-23 05:00:00,9.09,7.08,999,80,5.83,0.0,20,10000,3.6,210,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-23,5
2022-04-23 06:00:00,9.56,7.67,1000,79,6.1,0.0,20,10000,3.58,257,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",5.81,2022-04-23,6
2022-04-23 07:00:00,10.92,10.13,1001,79,7.43,0.29,20,10000,3.09,240,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-23,7
2022-04-23 08:00:00,12.16,11.42,1002,76,8.06,0.99,20,10000,2.57,220,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-23,8
2022-04-23 09:00:00,14.01,13.32,1002,71,8.84,2.24,40,10000,4.63,200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-23,9
2022-04-23 10:00:00,14.4,13.75,1003,71,9.22,3.92,40,10000,5.14,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-23,10
2022-04-23 11:00:00,14.53,13.84,1003,69,8.92,5.47,40,10000,5.66,220,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-23,11
2022-04-23 12:00:00,15.86,15.15,1004,63,8.84,6.48,40,10000,5.66,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-23,12
2022-04-23 13:00:00,16.44,15.78,1004,63,9.38,6.86,75,10000,6.17,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-04-23,13
2022-04-23 14:00:00,16.26,15.61,1004,64,9.45,6.04,75,10000,5.81,194,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",8.94,2022-04-23,14
2022-04-23 15:00:00,16.49,15.74,1004,59,8.46,4.52,40,10000,6.69,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-23,15
2022-04-23 16:00:00,16.9,16.19,1005,59,8.85,2.79,40,10000,5.66,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-23,16
2022-04-23 17:00:00,16.36,15.64,1005,61,8.83,1.34,40,10000,5.66,240,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-04-23,17
2022-04-23 18:00:00,15.86,15.22,1006,66,9.53,0.43,20,10000,5.66,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-23,18
2022-04-23 19:00:00,14.63,14.0,1006,71,9.44,0.0,20,10000,5.14,240,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-23,19
2022-04-23 20:00:00,14.05,13.5,1007,76,9.89,0.0,20,10000,3.6,260,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-23,20
2022-04-23 21:00:00,13.55,13.0,1008,78,9.79,0.0,20,10000,3.13,259,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",5.36,2022-04-23,21
2022-04-23 22:00:00,12.83,12.26,1007,80,9.47,0.0,40,10000,3.09,280,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-04-23,22
2022-04-23 23:00:00,12.04,11.47,1009,83,9.25,0.0,20,10000,2.06,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-23,23
2022-04-24 00:00:00,11.61,11.02,1009,84,9.0,0.0,20,10000,1.54,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-24,0
