dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,rain,date,hour
2022-09-12 05:00:00,20.86,21.33,1007,89,18.98,0.0,75,10000,6.17,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.56},2022-09-12,5
2022-09-12 06:00:00,20.84,21.33,1008,90,19.14,0.0,75,10000,6.17,140,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.75},2022-09-12,6
2022-09-12 07:00:00,20.41,20.88,1007,91,18.89,0.04,75,7000,6.69,140,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",,{'1h': 0.49},2022-09-12,7
2022-09-12 08:00:00,20.41,20.86,1007,90,18.71,0.25,40,10000,4.63,140,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-09-12,8
2022-09-12 09:00:00,20.9,21.32,1007,87,18.66,0.67,40,10000,6.17,140,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",,{'1h': 0.42},2022-09-12,9
2022-09-12 10:00:00,20.39,20.83,1007,90,18.7,0.67,75,2500,6.69,140,"[{'id': 522, 'main': 'Rain', 'description': 'heavy intensity shower rain', 'icon': '09d'}]",,{'1h': 0.86},2022-09-12,10
2022-09-12 11:00:00,20.52,21.03,1007,92,19.18,0.99,75,8000,7.2,140,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",,{'1h': 0.36},2022-09-12,11
2022-09-12 12:00:00,21.14,21.61,1006,88,19.07,1.2,75,10000,7.72,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-09-12,12
2022-09-12 13:00:00,22.38,22.84,1005,83,19.35,6.54,75,10000,9.77,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-09-12,13
2022-09-12 14:00:00,22.12,22.58,1005,84,19.29,5.65,75,10000,10.29,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-09-12,14
2022-09-12 15:00:00,21.86,22.32,1005,85,19.23,4.05,75,10000,9.26,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",15.43,,2022-09-12,15
2022-09-12 16:00:00,21.36,21.74,1004,84,18.55,2.29,75,10000,9.77,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-09-12,16
2022-09-12 17:00:00,21.27,21.62,1004,83,18.27,0.94,75,10000,10.29,170,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,,2022-09-12,17
2022-09-12 18:00:00,21.59,21.79,1004,76,17.18,0.22,40,10000,9.26,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-09-12,18
2022-09-12 19:00:00,21.29,21.64,1003,83,18.29,0.0,75,10000,8.23,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-09-12,19
2022-09-12 20:00:00,21.72,22.17,1003,85,19.09,0.0,75,10000,8.75,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-09-12,20
2022-09-12 21:00:00,21.77,22.22,1003,85,19.14,0.0,75,10000,11.32,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-09-12,21
2022-09-12 22:00:00,21.01,21.46,1004,88,18.95,0.0,75,10000,11.32,190,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-09-12,22
2022-09-12 23:00:00,20.93,21.3,1004,85,18.31,0.0,75,10000,11.32,190,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-09-12,23
