dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-06-27 00:00:00,16.15,15.54,1019,66,9.8,0.0,20,10000,5.66,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-27,0
2022-06-27 01:00:00,16.13,15.52,1019,66,9.78,0.0,20,10000,5.14,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-27,1
2022-06-27 02:00:00,15.66,15.06,1019,68,9.78,0.0,20,10000,6.17,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-27,2
2022-06-27 03:00:00,15.66,15.06,1019,68,9.78,0.0,20,10000,4.63,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-27,3
2022-06-27 04:00:00,15.58,14.97,1019,68,9.7,0.0,20,10000,6.69,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-27,4
2022-06-27 05:00:00,15.55,14.96,1019,69,9.89,0.0,20,10000,5.14,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-27,5
2022-06-27 06:00:00,15.68,15.11,1020,69,10.02,0.16,20,10000,6.69,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,6
2022-06-27 07:00:00,16.72,16.12,1020,64,9.88,0.65,20,10000,9.77,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,7
2022-06-27 08:00:00,17.87,17.15,1021,55,8.71,1.74,20,10000,9.77,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,8
2022-06-27 09:00:00,19.32,18.46,1021,44,6.77,3.44,20,10000,9.77,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,9
2022-06-27 10:00:00,20.07,19.23,1022,42,6.78,5.7,20,10000,8.23,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,10
2022-06-27 11:00:00,21.33,20.56,1021,40,7.2,7.65,20,10000,9.77,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,11
2022-06-27 12:00:00,21.59,20.82,1022,39,7.06,8.87,20,10000,9.77,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",14.92,2022-06-27,12
2022-06-27 13:00:00,22.38,21.61,1021,36,6.6,9.39,20,10000,9.77,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,13
2022-06-27 14:00:00,22.82,22.07,1021,35,6.57,8.38,20,10000,9.26,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,14
2022-06-27 15:00:00,21.93,21.17,1021,38,6.98,6.51,0,10000,11.32,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-06-27,15
2022-06-27 16:00:00,22.17,21.46,1021,39,7.58,4.31,0,10000,13.38,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-06-27,16
2022-06-27 17:00:00,21.21,20.48,1020,42,7.8,2.32,0,10000,12.86,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-06-27,17
2022-06-27 18:00:00,20.11,19.4,1020,47,8.46,0.95,20,10000,11.32,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,18
2022-06-27 19:00:00,19.15,18.53,1021,54,9.63,0.25,20,10000,12.86,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,19
2022-06-27 20:00:00,17.41,16.77,1021,60,9.57,0.0,20,10000,11.83,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-27,20
2022-06-27 21:00:00,16.62,16.01,1022,64,9.79,0.0,20,10000,6.17,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-27,21
2022-06-27 22:00:00,16.4,15.82,1023,66,10.04,0.0,20,10000,5.66,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-27,22
2022-06-27 23:00:00,16.13,15.63,1022,70,10.66,0.0,20,10000,6.69,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-27,23
2022-06-28 00:00:00,15.66,15.16,1022,72,10.63,0.0,0,10000,7.2,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-06-28,0
2022-06-28 01:00:00,15.58,15.1,1022,73,10.76,0.0,0,10000,6.69,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-06-28,1
2022-06-28 02:00:00,15.58,15.13,1021,74,10.97,0.0,0,10000,6.17,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-06-28,2
2022-06-28 03:00:00,15.53,15.12,1021,76,11.32,0.0,20,10000,6.17,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-28,3
2022-06-28 04:00:00,15.31,14.85,1020,75,10.91,0.0,20,10000,6.17,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-28,4
2022-06-28 05:00:00,15.15,14.68,1021,75,10.76,0.0,0,10000,5.14,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-06-28,5
2022-06-28 06:00:00,15.61,15.16,1021,74,11.0,0.17,20,10000,9.77,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-28,6
2022-06-28 07:00:00,16.7,16.28,1021,71,11.42,0.71,20,10000,10.8,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",15.95,2022-06-28,7
2022-06-28 08:00:00,18.25,17.85,1021,66,11.8,1.9,20,10000,10.29,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-28,8
2022-06-28 09:00:00,19.9,19.49,1021,59,11.66,3.8,0,10000,9.77,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-06-28,9
2022-06-28 10:00:00,21.54,21.16,1021,54,11.85,6.09,0,10000,9.26,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-06-28,10
2022-06-28 11:00:00,23.1,22.75,1020,49,11.81,8.17,0,10000,9.26,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",14.4,2022-06-28,11
2022-06-28 12:00:00,24.18,23.85,1020,46,11.84,9.48,0,10000,9.26,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-06-28,12
2022-06-28 13:00:00,24.86,24.55,1020,44,11.79,9.7,0,10000,8.23,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-06-28,13
2022-06-28 14:00:00,25.11,24.85,1019,45,12.35,8.66,0,10000,9.26,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-06-28,14
2022-06-28 15:00:00,23.91,23.58,1019,47,11.92,6.72,20,10000,11.83,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-28,15
2022-06-28 16:00:00,23.12,22.74,1019,48,11.52,4.38,20,10000,13.38,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",19.03,2022-06-28,16
