dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour,rain
2022-05-14 19:00:00,18.44,18.4,1010,79,14.73,0.16,75,10000,6.69,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-14,19,
2022-05-14 20:00:00,18.35,18.36,1010,81,15.03,0.0,75,10000,7.72,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-14,20,
2022-05-14 21:00:00,18.24,18.21,1010,80,14.73,0.0,75,10000,7.72,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-14,21,
2022-05-14 22:00:00,18.1,18.05,1010,80,14.6,0.0,75,10000,6.17,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-14,22,
2022-05-14 23:00:00,17.86,17.82,1010,81,14.56,0.0,75,10000,6.69,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-14,23,
2022-05-15 00:00:00,17.7,17.64,1010,81,14.4,0.0,75,10000,6.17,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-15,0,
2022-05-15 01:00:00,17.21,17.1,1010,81,13.92,0.0,40,10000,6.17,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-05-15,1,
2022-05-15 02:00:00,17.09,17.05,1009,84,14.37,0.0,75,10000,4.12,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-15,2,
2022-05-15 03:00:00,16.85,16.81,1010,85,14.32,0.0,75,10000,5.14,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-15,3,
2022-05-15 04:00:00,16.67,16.66,1009,87,14.5,0.0,75,10000,4.63,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-15,4,
2022-05-15 05:00:00,16.92,16.89,1009,85,14.38,0.0,40,10000,5.14,220,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-05-15,5,
2022-05-15 06:00:00,16.64,16.63,1010,87,14.47,0.0,75,10000,5.14,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,6,
2022-05-15 07:00:00,17.63,17.62,1010,83,14.71,0.39,40,10000,4.12,210,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-05-15,7,
2022-05-15 08:00:00,17.88,17.81,1012,80,14.38,1.16,40,10000,5.66,220,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",,2022-05-15,8,{'1h': 0.13}
2022-05-15 09:00:00,17.73,17.75,1013,84,14.99,2.41,75,9000,5.14,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,9,
2022-05-15 10:00:00,19.27,19.21,1012,75,14.73,4.71,40,10000,6.26,280,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",13.41,2022-05-15,10,
2022-05-15 11:00:00,19.49,19.43,1014,74,14.74,6.42,75,10000,8.75,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,11,
2022-05-15 12:00:00,19.53,19.42,1014,72,14.35,7.5,75,10000,7.2,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,12,
2022-05-15 13:00:00,20.44,20.34,1014,69,14.57,7.71,75,10000,8.23,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,13,
2022-05-15 14:00:00,20.68,20.61,1012,69,14.79,6.84,75,10000,7.72,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,14,
2022-05-15 15:00:00,20.44,20.39,1014,71,15.01,5.24,75,10000,7.72,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,15,
2022-05-15 16:00:00,20.31,20.28,1014,72,15.1,3.75,75,10000,7.2,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,16,
2022-05-15 17:00:00,19.55,19.52,1014,75,15.0,1.93,75,10000,7.72,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,17,
2022-05-15 18:00:00,18.99,19.01,1014,79,15.27,0.73,75,10000,7.72,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,18,
2022-05-15 19:00:00,18.37,18.38,1014,81,15.05,0.17,75,10000,7.2,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-05-15,19,
2022-05-15 20:00:00,18.16,18.2,1015,83,15.23,0.0,75,10000,6.69,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-15,20,
2022-05-15 21:00:00,17.52,17.55,1015,85,14.97,0.0,75,10000,5.66,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-15,21,
2022-05-15 22:00:00,17.76,17.81,1015,85,15.21,0.0,75,10000,6.17,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-15,22,
2022-05-15 23:00:00,17.44,17.46,1015,85,14.89,0.0,75,10000,5.66,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-05-15,23,
